start_time,end_time,duration,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,precipitation,temperature,wind_speed,weather,sunshine,season,is_holiday,is_weekend
2023-06-12 14:00:00,2023-06-12 14:00:00,393,2313,Solheimsviken,60.37708169275558,5.335575458852787,640,Damsgårdsveien,60.38151150199543,5.319435364152128,0.0,16.2,4.1,4,0,0,False,False
2023-06-12 14:00:00,2023-06-12 14:00:00,530,157,Florida Bybanestopp,60.382254745562825,5.3323324699108525,804,Stenersen,60.390174061139966,5.324792207669702,0.0,16.2,4.1,4,0,0,False,False
2023-06-12 17:00:00,2023-06-12 17:00:00,436,818,Vågsallmenningen,60.393689548634,5.3265806966931,157,Florida Bybanestopp,60.382254745562825,5.3323324699108525,0.0,17.1,4.6,4,0,0,False,False
2023-06-12 17:00:00,2023-06-12 17:00:00,249,36,Torgallmenningen,60.39291769029913,5.323669092809325,814,Nykirken,60.396949224333255,5.313494727727743,0.0,17.1,4.6,4,0,0,False,False
2023-06-12 17:00:00,2023-06-12 17:00:00,696,644,Solheimsgaten (ved Extra),60.37514055132067,5.338517421420761,131,Gulating,60.391983600413376,5.32661819461282,0.0,17.1,4.6,4,0,0,False,False
2023-06-12 17:00:00,2023-06-12 17:00:00,381,790,Busstasjonen 3  Øst,60.38785633733042,5.334459219764085,220,Møllendalsplass,60.379685765470725,5.3519936304809335,0.0,17.1,4.6,4,0,0,False,False
2023-06-12 18:00:00,2023-06-12 18:00:00,571,58,Tårnplass,60.39375532002469,5.3217920958013565,817,Nedre Korskirkeallmenning,60.39454985253085,5.327049981572372,0.0,17.8,2.1,4,7,0,False,False
2023-06-12 18:00:00,2023-06-12 18:00:00,725,814,Nykirken,60.396949224333255,5.313494727727743,794,St. Jakobs Plass,60.38668149584837,5.3309780770646,0.0,17.8,2.1,4,7,0,False,False
2023-06-12 19:00:00,2023-06-12 20:00:00,214,815,Gågaten,60.395070112977045,5.31879835082907,138,C. Sundts gate,60.39947506336557,5.308762204430565,0.0,17.7,2.8,4,0,0,False,False
2023-06-12 20:00:00,2023-06-12 20:00:00,492,219,Jonsvollkvartalet,60.39267683527631,5.317308285189142,794,St. Jakobs Plass,60.38668149584837,5.3309780770646,0.0,17.5,2.5,4,14,0,False,False
2023-06-12 20:00:00,2023-06-12 20:00:00,716,819,Thormøhlens gate,60.38316244112318,5.324053067317891,791,Busstasjonen 4 Sør,60.38705878935416,5.335633911730724,0.0,17.5,2.5,4,14,0,False,False
2023-06-13 03:00:00,2023-06-13 03:00:00,396,815,Gågaten,60.395070112977045,5.31879835082907,83,Bergen jernbanestasjon,60.390414110522414,5.332650453823391,0.0,13.5,1.3,3,0,0,False,False
2023-06-13 04:00:00,2023-06-13 04:00:00,819,1898,Kronstad,60.3720506380196,5.352659970408496,49,Studentsenteret UiB,60.38719801795013,5.322980046239536,0.0,12.6,1.2,3,0,0,False,False
2023-06-13 04:00:00,2023-06-13 04:00:00,1135,98,Brann Stadion,60.367425453190464,5.3551910634374735,1043,Comfort Hotel Bergen,60.39622446162616,5.315384703788823,0.0,12.6,1.2,3,0,0,False,False
2023-06-13 04:00:00,2023-06-13 04:00:00,1494,2346,Gamle Bergen,60.41830821831951,5.309946203281243,2322,Høyteknologisenteret,60.38174958551062,5.331698655041777,0.0,12.6,1.2,3,0,0,False,False
2023-06-13 06:00:00,2023-06-13 06:00:00,255,802,Håkonsgaten,60.39118461048114,5.318026298282803,794,St. Jakobs Plass,60.38668149584837,5.3309780770646,0.0,14.5,2.2,3,32,0,False,False
2023-06-13 06:00:00,2023-06-13 06:00:00,459,1890,Christian Michelsens institutt,60.38971028611195,5.314041873201262,2322,Høyteknologisenteret,60.38174958551062,5.331698655041777,0.0,14.5,2.2,3,32,0,False,False
2023-06-13 06:00:00,2023-06-13 06:00:00,563,220,Møllendalsplass,60.379685765470725,5.3519936304809335,214,Nygårdsporten,60.3839343833222,5.333450454511649,0.0,14.5,2.2,3,32,0,False,False
2023-06-13 08:00:00,2023-06-13 08:00:00,335,2313,Solheimsviken,60.37708169275558,5.335575458852787,1044,Geofysen,60.38429376979795,5.330450845972905,0.0,17.4,1.3,3,27,0,False,False
2023-06-13 08:00:00,2023-06-13 09:00:00,157,1892,Neumanns gate II,60.39097915423838,5.320656172070585,132,Nøstetorget,60.39222475946063,5.314881116119068,0.0,17.4,1.3,3,27,0,False,False
2023-06-13 09:00:00,2023-06-13 09:00:00,214,217,Nykirkekaien,60.39705738914522,5.314548482139799,75,Akvariet,60.39987652272946,5.304686307890734,0.0,19.9,1.5,3,60,0,False,False
2023-06-13 09:00:00,2023-06-13 10:00:00,2873,2352,Bontelabo 8,60.40248149976336,5.316471128195502,819,Thormøhlens gate,60.38316244112318,5.324053067317891,0.0,19.9,1.5,3,60,0,False,False
2023-06-13 11:00:00,2023-06-13 11:00:00,293,138,C. Sundts gate,60.39947506336557,5.308762204430565,815,Gågaten,60.395070112977045,5.31879835082907,0.0,21.0,2.7,3,31,0,False,False
2023-06-13 11:00:00,2023-06-13 13:00:00,5296,33,Høgskulen på Vestlandet,60.369179844976586,5.349443793165847,3396,Kronstad bybanestopp,60.37178687508714,5.349552885719248,0.0,21.0,2.7,3,31,0,False,False
2023-06-13 11:00:00,2023-06-13 11:00:00,240,788,Danmarksplass,60.376082994809856,5.339851409058042,157,Florida Bybanestopp,60.382254745562825,5.3323324699108525,0.0,21.0,2.7,3,31,0,False,False
2023-06-13 11:00:00,2023-06-13 13:00:00,7372,36,Torgallmenningen,60.39291769029913,5.323669092809325,806,Dreggsallmenningen Sør,60.39770902893835,5.32200057798218,0.0,21.0,2.7,3,31,0,False,False
2023-06-13 11:00:00,2023-06-13 11:00:00,444,138,C. Sundts gate,60.39947506336557,5.308762204430565,151,Småstrandgaten,60.39309812241306,5.327022724925882,0.0,21.0,2.7,3,31,0,False,False
2023-06-13 12:00:00,2023-06-13 13:00:00,342,3,Grieghallen,60.38819667374428,5.328564137089416,818,Vågsallmenningen,60.393689548634,5.3265806966931,0.0,22.0,2.5,3,0,0,False,False
2023-06-13 12:00:00,2023-06-13 12:00:00,452,58,Tårnplass,60.39375532002469,5.3217920958013565,1896,Takhagen på Nordnes,60.39886453454994,5.306410871328268,0.0,22.0,2.5,3,0,0,False,False
2023-06-13 13:00:00,2023-06-13 13:00:00,1076,2313,Solheimsviken,60.37708169275558,5.335575458852787,806,Dreggsallmenningen Sør,60.39770902893835,5.32200057798218,0.0,23.4,2.7,3,0,0,False,False
2023-06-13 13:00:00,2023-06-13 13:00:00,246,214,Nygårdsporten,60.3839343833222,5.333450454511649,368,Festplassen,60.391123958982405,5.325713785893413,0.0,23.4,2.7,3,0,0,False,False
2023-06-13 13:00:00,2023-06-13 14:00:00,2297,817,Nedre Korskirkeallmenning,60.39454985253085,5.327049981572372,157,Florida Bybanestopp,60.382254745562825,5.3323324699108525,0.0,23.4,2.7,3,0,0,False,False
2023-06-13 13:00:00,2023-06-13 13:00:00,1070,36,Torgallmenningen,60.39291769029913,5.323669092809325,644,Solheimsgaten (ved Extra),60.37514055132067,5.338517421420761,0.0,23.4,2.7,3,0,0,False,False
2023-06-13 14:00:00,2023-06-13 14:00:00,278,212,Klosteret,60.395137943082446,5.314946630388022,151,Småstrandgaten,60.39309812241306,5.327022724925882,0.0,22.9,4.4,3,41,0,False,False
2023-06-13 14:00:00,2023-06-13 14:00:00,296,1890,Christian Michelsens institutt,60.38971028611195,5.314041873201262,816,Østre Murallmenningen nedre,60.39514386434325,5.320002322335455,0.0,22.9,4.4,3,41,0,False,False
2023-06-13 14:00:00,2023-06-13 14:00:00,347,298,Østre Murallmenningen øvre,60.39397677863768,5.318713236118583,36,Torgallmenningen,60.39291769029913,5.323669092809325,0.0,22.9,4.4,3,41,0,False,False
2023-06-13 14:00:00,2023-06-13 14:00:00,262,98,Brann Stadion,60.367425453190464,5.3551910634374735,3396,Kronstad bybanestopp,60.37178687508714,5.349552885719248,0.0,22.9,4.4,3,41,0,False,False
2023-06-13 14:00:00,2023-06-13 14:00:00,70,1048,Øvre Korskirkeallmenning,60.395099485721786,5.328645087376344,818,Vågsallmenningen,60.393689548634,5.3265806966931,0.0,22.9,4.4,3,41,0,False,False
2023-06-13 15:00:00,2023-06-13 15:00:00,603,810,Amalie Skrams vei Sør,60.408096993005785,5.325510899047174,803,Permanenten,60.3906427466302,5.324397430398562,0.0,22.3,5.4,3,60,0,False,False
2023-06-13 16:00:00,2023-06-13 17:00:00,715,791,Busstasjonen 4 Sør,60.38705878935416,5.335633911730724,807,Dreggsallmenningen Nord,60.39865649373253,5.3221425864564935,0.0,22.9,4.3,3,60,0,False,False
2023-06-13 17:00:00,2023-06-13 17:00:00,445,807,Dreggsallmenningen Nord,60.39865649373253,5.3221425864564935,3,Grieghallen,60.38819667374428,5.328564137089416,0.0,22.1,5.1,3,60,0,False,False
2023-06-13 17:00:00,2023-06-13 17:00:00,515,793,Zander Kaaes gate,60.390108717939874,5.3353874337574325,800,Magnus Lagabøtes Plass,60.38972226200196,5.314854189834826,0.0,22.1,5.1,3,60,0,False,False
2023-06-13 17:00:00,2023-06-13 17:00:00,417,87,AdO arena,60.38543124330305,5.337431780062616,368,Festplassen,60.391123958982405,5.325713785893413,0.0,22.1,5.1,3,60,0,False,False
2023-06-13 17:00:00,2023-06-13 18:00:00,3162,1889,Nordnes Sjøbad,60.3992308109043,5.302344558881117,1044,Geofysen,60.38429376979795,5.330450845972905,0.0,22.1,5.1,3,60,0,False,False
2023-06-13 17:00:00,2023-06-13 17:00:00,831,640,Damsgårdsveien,60.38151150199543,5.319435364152128,36,Torgallmenningen,60.39291769029913,5.323669092809325,0.0,22.1,5.1,3,60,0,False,False
2023-06-13 18:00:00,2023-06-13 19:00:00,1033,2313,Solheimsviken,60.37708169275558,5.335575458852787,1046,Ole Vigs gate,60.385922875207626,5.321431717819451,0.0,21.9,4.6,3,60,0,False,False
2023-06-13 18:00:00,2023-06-13 18:00:00,1008,2352,Bontelabo 8,60.40248149976336,5.316471128195502,641,Krohnviken,60.37810721367397,5.331020769519228,0.0,21.9,4.6,3,60,0,False,False
2023-06-13 20:00:00,2023-06-13 20:00:00,147,3396,Kronstad bybanestopp,60.37178687508714,5.349552885719248,3396,Kronstad bybanestopp,60.37178687508714,5.349552885719248,0.0,19.6,3.6,1,60,0,False,False
2023-06-13 20:00:00,2023-06-13 20:00:00,967,2336,Møllestranden,60.380044402639385,5.350823586678217,644,Solheimsgaten (ved Extra),60.37514055132067,5.338517421420761,0.0,19.6,3.6,1,60,0,False,False
2023-06-13 20:00:00,2023-06-13 20:00:00,717,24,Studentboligene,60.37831673774707,5.350897458652753,1888,Bergen Jernbanestasjon II,60.39066508674793,5.333027169585989,0.0,19.6,3.6,1,60,0,False,False
2023-06-14 04:00:00,2023-06-14 04:00:00,291,1045,Damsgårdsveien 2,60.37802198798124,5.329383048102329,87,AdO arena,60.38543124330305,5.337431780062616,0.0,12.8,1.4,1,0,0,False,False
2023-06-14 05:00:00,2023-06-14 05:00:00,559,814,Nykirken,60.396949224333255,5.313494727727743,794,St. Jakobs Plass,60.38668149584837,5.3309780770646,0.0,12.4,1.2,1,21,0,False,False
2023-06-14 05:00:00,2023-06-14 05:00:00,125,157,Florida Bybanestopp,60.382254745562825,5.3323324699108525,34,Cornerteateret,60.38246949877819,5.32609348920866,0.0,12.4,1.2,1,21,0,False,False
2023-06-14 05:00:00,2023-06-14 05:00:00,247,83,Bergen jernbanestasjon,60.390414110522414,5.332650453823391,816,Østre Murallmenningen nedre,60.39514386434325,5.320002322335455,0.0,12.4,1.2,1,21,0,False,False
2023-06-14 06:00:00,2023-06-14 06:00:00,473,75,Akvariet,60.39987652272946,5.304686307890734,818,Vågsallmenningen,60.393689548634,5.3265806966931,0.0,14.2,1.1,1,60,0,False,False
2023-06-14 06:00:00,2023-06-14 06:00:00,345,83,Bergen jernbanestasjon,60.390414110522414,5.332650453823391,219,Jonsvollkvartalet,60.39267683527631,5.317308285189142,0.0,14.2,1.1,1,60,0,False,False
2023-06-14 06:00:00,2023-06-14 06:00:00,159,789,Busstasjonen 1 Nord,60.38890977889046,5.333817119783134,131,Gulating,60.391983600413376,5.32661819461282,0.0,14.2,1.1,1,60,0,False,False
2023-06-14 07:00:00,2023-06-14 07:00:00,530,138,C. Sundts gate,60.39947506336557,5.308762204430565,131,Gulating,60.391983600413376,5.32661819461282,0.0,16.7,0.8,1,60,0,False,False
2023-06-14 08:00:00,2023-06-14 08:00:00,192,808,Damsgårdsveien 71,60.38026271377996,5.323223146883635,819,Thormøhlens gate,60.38316244112318,5.324053067317891,0.0,18.4,1.8,1,60,0,False,False
2023-06-14 10:00:00,2023-06-14 10:00:00,896,1897,NHH,60.42334343329279,5.303070676006087,58,Tårnplass,60.39375532002469,5.3217920958013565,0.0,22.3,2.5,1,60,0,False,False
2023-06-14 10:00:00,2023-06-14 10:00:00,567,2336,Møllestranden,60.380044402639385,5.350823586678217,215,Nonneseterplass,60.38967202352878,5.3336050852019525,0.0,22.3,2.5,1,60,0,False,False
2023-06-14 11:00:00,2023-06-14 11:00:00,462,645,Odontologen,60.38103776618004,5.35905189499951,98,Brann Stadion,60.367425453190464,5.3551910634374735,0.0,23.6,3.7,1,60,0,False,False
2023-06-14 12:00:00,2023-06-14 12:00:00,703,1047,Welhavens gate 64,60.38445114789948,5.324440726278226,790,Busstasjonen 3  Øst,60.38785633733042,5.334459219764085,0.0,24.3,5.0,1,60,0,False,False
2023-06-14 12:00:00,2023-06-14 12:00:00,1403,216,Johanneskirken,60.38853002489311,5.318665231464365,34,Cornerteateret,60.38246949877819,5.32609348920866,0.0,24.3,5.0,1,60,0,False,False
2023-06-14 12:00:00,2023-06-14 12:00:00,429,33,Høgskulen på Vestlandet,60.369179844976586,5.349443793165847,214,Nygårdsporten,60.3839343833222,5.333450454511649,0.0,24.3,5.0,1,60,0,False,False
2023-06-14 12:00:00,2023-06-14 12:00:00,516,222,Sandviken Brygge,60.41294568274233,5.320870309021842,150,Torget,60.39587808663882,5.325283812313046,0.0,24.3,5.0,1,60,0,False,False
2023-06-14 13:00:00,2023-06-14 13:00:00,476,3,Grieghallen,60.38819667374428,5.328564137089416,818,Vågsallmenningen,60.393689548634,5.3265806966931,0.0,25.3,4.4,1,60,0,False,False
2023-06-14 13:00:00,2023-06-14 14:00:00,2400,1894,Kong Oscars gate,60.393323250707,5.330654155344547,1894,Kong Oscars gate,60.393323250707,5.330654155344547,0.0,25.3,4.4,1,60,0,False,False
2023-06-14 13:00:00,2023-06-14 13:00:00,328,794,St. Jakobs Plass,60.38668149584837,5.3309780770646,368,Festplassen,60.391123958982405,5.325713785893413,0.0,25.3,4.4,1,60,0,False,False
2023-06-14 13:00:00,2023-06-14 13:00:00,466,116,Lysverket,60.38962622255798,5.3298637396027,814,Nykirken,60.396949224333255,5.313494727727743,0.0,25.3,4.4,1,60,0,False,False
2023-06-14 14:00:00,2023-06-14 14:00:00,731,808,Damsgårdsveien 71,60.38026271377996,5.323223146883635,150,Torget,60.39587808663882,5.325283812313046,0.0,24.6,5.7,1,60,0,False,False
2023-06-14 14:00:00,2023-06-14 14:00:00,1080,368,Festplassen,60.391123958982405,5.325713785893413,33,Høgskulen på Vestlandet,60.369179844976586,5.349443793165847,0.0,24.6,5.7,1,60,0,False,False
2023-06-14 14:00:00,2023-06-14 14:00:00,337,794,St. Jakobs Plass,60.38668149584837,5.3309780770646,36,Torgallmenningen,60.39291769029913,5.323669092809325,0.0,24.6,5.7,1,60,0,False,False
2023-06-14 14:00:00,2023-06-14 14:00:00,222,792,Busstasjonen 2 Vest,60.38828383354144,5.332872680372475,36,Torgallmenningen,60.39291769029913,5.323669092809325,0.0,24.6,5.7,1,60,0,False,False
2023-06-14 14:00:00,2023-06-14 14:00:00,898,2313,Solheimsviken,60.37708169275558,5.335575458852787,814,Nykirken,60.396949224333255,5.313494727727743,0.0,24.6,5.7,1,60,0,False,False
2023-06-14 14:00:00,2023-06-14 14:00:00,794,36,Torgallmenningen,60.39291769029913,5.323669092809325,640,Damsgårdsveien,60.38151150199543,5.319435364152128,0.0,24.6,5.7,1,60,0,False,False
2023-06-14 14:00:00,2023-06-14 14:00:00,456,150,Torget,60.39587808663882,5.325283812313046,221,Sandvikstorget,60.408582102784685,5.322648583141813,0.0,24.6,5.7,1,60,0,False,False
2023-06-14 14:00:00,2023-06-14 14:00:00,661,7,Neumanns gate,60.39138580667719,5.319194867192266,75,Akvariet,60.39987652272946,5.304686307890734,0.0,24.6,5.7,1,60,0,False,False
2023-06-14 15:00:00,2023-06-14 15:00:00,782,87,AdO arena,60.38543124330305,5.337431780062616,36,Torgallmenningen,60.39291769029913,5.323669092809325,0.0,24.9,5.7,1,60,0,False,False
2023-06-14 15:00:00,2023-06-14 15:00:00,308,157,Florida Bybanestopp,60.382254745562825,5.3323324699108525,640,Damsgårdsveien,60.38151150199543,5.319435364152128,0.0,24.9,5.7,1,60,0,False,False
2023-06-14 15:00:00,2023-06-14 15:00:00,704,131,Gulating,60.391983600413376,5.32661819461282,812,Hans Hauges gate,60.40190553013225,5.324747767839426,0.0,24.9,5.7,1,60,0,False,False
2023-06-14 15:00:00,2023-06-14 15:00:00,320,2313,Solheimsviken,60.37708169275558,5.335575458852787,640,Damsgårdsveien,60.38151150199543,5.319435364152128,0.0,24.9,5.7,1,60,0,False,False
2023-06-14 15:00:00,2023-06-14 15:00:00,83,301,Lars Hilles,60.3881178890904,5.331487235597251,116,Lysverket,60.38962622255798,5.3298637396027,0.0,24.9,5.7,1,60,0,False,False
2023-06-14 16:00:00,2023-06-14 16:00:00,651,3396,Kronstad bybanestopp,60.37178687508714,5.349552885719248,1894,Kong Oscars gate,60.393323250707,5.330654155344547,0.0,25.3,5.3,1,60,0,False,False
2023-06-14 17:00:00,2023-06-14 17:00:00,516,22,Skur 11,60.39638423113168,5.324169337618514,83,Bergen jernbanestasjon,60.390414110522414,5.332650453823391,0.0,24.3,3.9,1,60,0,False,False
2023-06-14 17:00:00,2023-06-14 17:00:00,200,812,Hans Hauges gate,60.40190553013225,5.324747767839426,140,Sandviksbodene,60.40569501689435,5.323373526334763,0.0,24.3,3.9,1,60,0,False,False
2023-06-14 20:00:00,2023-06-14 20:00:00,788,22,Skur 11,60.39638423113168,5.324169337618514,220,Møllendalsplass,60.379685765470725,5.3519936304809335,0.0,20.5,3.9,1,60,0,False,False
2023-06-15 03:00:00,2023-06-15 04:00:00,1502,222,Sandviken Brygge,60.41294568274233,5.320870309021842,367,Haraldsplass,60.37911124360612,5.361202283994771,0.0,14.5,1.8,2,0,0,False,False
2023-06-15 04:00:00,2023-06-15 04:00:00,589,3,Grieghallen,60.38819667374428,5.328564137089416,809,Skutevikstorget,60.40222876911276,5.320744723528605,0.0,14.4,1.4,1,0,0,False,False
2023-06-15 04:00:00,2023-06-15 05:00:00,312,1043,Comfort Hotel Bergen,60.39622446162616,5.315384703788823,83,Bergen jernbanestasjon,60.390414110522414,5.332650453823391,0.0,14.4,1.4,1,0,0,False,False
2023-06-15 04:00:00,2023-06-15 04:00:00,544,219,Jonsvollkvartalet,60.39267683527631,5.317308285189142,641,Krohnviken,60.37810721367397,5.331020769519228,0.0,14.4,1.4,1,0,0,False,False
2023-06-15 06:00:00,2023-06-15 06:00:00,275,639,Frydenbø Marina,60.384467341026586,5.310007717995973,34,Cornerteateret,60.38246949877819,5.32609348920866,0.0,15.1,1.7,1,60,0,False,False
2023-06-15 06:00:00,2023-06-15 07:00:00,376,301,Lars Hilles,60.3881178890904,5.331487235597251,34,Cornerteateret,60.38246949877819,5.32609348920866,0.0,15.1,1.7,1,60,0,False,False
2023-06-15 07:00:00,2023-06-15 07:00:00,421,8,Haukeland sykehus,60.373637920628255,5.35659456239955,1044,Geofysen,60.38429376979795,5.330450845972905,0.0,17.0,1.6,1,60,0,False,False
2023-06-15 07:00:00,2023-06-15 07:00:00,336,150,Torget,60.39587808663882,5.325283812313046,138,C. Sundts gate,60.39947506336557,5.308762204430565,0.0,17.0,1.6,1,60,0,False,False
2023-06-15 07:00:00,2023-06-15 07:00:00,788,222,Sandviken Brygge,60.41294568274233,5.320870309021842,792,Busstasjonen 2 Vest,60.38828383354144,5.332872680372475,0.0,17.0,1.6,1,60,0,False,False
2023-06-15 08:00:00,2023-06-15 09:00:00,2408,2314,Kalfarveien 31,60.388242218095,5.34094712971887,70,Laksevåg senter,60.38963215691683,5.286516470683409,0.0,18.8,1.9,1,60,0,False,False
2023-06-15 08:00:00,2023-06-15 08:00:00,744,797,John Lunds plass,60.38824732496974,5.324558211682643,641,Krohnviken,60.37810721367397,5.331020769519228,0.0,18.8,1.9,1,60,0,False,False
2023-06-15 08:00:00,2023-06-15 08:00:00,534,815,Gågaten,60.395070112977045,5.31879835082907,3,Grieghallen,60.38819667374428,5.328564137089416,0.0,18.8,1.9,1,60,0,False,False
2023-06-15 09:00:00,2023-06-15 09:00:00,366,794,St. Jakobs Plass,60.38668149584837,5.3309780770646,793,Zander Kaaes gate,60.390108717939874,5.3353874337574325,0.0,20.3,2.2,1,60,0,False,False
2023-06-15 09:00:00,2023-06-15 09:00:00,725,132,Nøstetorget,60.39232605789505,5.314219141179763,644,Solheimsgaten (ved Extra),60.37514055132067,5.338517421420761,0.0,20.3,2.2,1,60,0,False,False
2023-06-15 11:00:00,2023-06-15 11:00:00,623,220,Møllendalsplass,60.379685765470725,5.3519936304809335,131,Gulating,60.391983600413376,5.32661819461282,0.0,23.9,4.6,1,60,0,False,False
2023-06-15 12:00:00,2023-06-15 12:00:00,576,2322,Høyteknologisenteret,60.38174958551062,5.331698655041777,645,Odontologen,60.38103776618004,5.35905189499951,0.0,25.1,5.2,1,60,0,False,False
2023-06-15 12:00:00,2023-06-15 12:00:00,780,215,Nonneseterplass,60.38967202352878,5.3336050852019525,644,Solheimsgaten (ved Extra),60.37514055132067,5.338517421420761,0.0,25.1,5.2,1,60,0,False,False
2023-06-15 13:00:00,2023-06-15 13:00:00,1097,2313,Solheimsviken,60.37708169275558,5.335575458852787,2338,Bontelabo,60.40175764348675,5.316562300638424,0.0,25.9,5.3,1,60,0,False,False
2023-06-15 13:00:00,2023-06-15 14:00:00,474,2313,Solheimsviken,60.37708169275558,5.335575458852787,301,Lars Hilles,60.3881178890904,5.331487235597251,0.0,25.9,5.3,1,60,0,False,False
2023-06-15 13:00:00,2023-06-15 14:00:00,1017,645,Odontologen,60.38103776618004,5.35905189499951,802,Håkonsgaten,60.39118461048114,5.318026298282803,0.0,25.9,5.3,1,60,0,False,False
2023-06-15 13:00:00,2023-06-15 13:00:00,214,212,Klosteret,60.395137943082446,5.314946630388022,138,C. Sundts gate,60.39947506336557,5.308762204430565,0.0,25.9,5.3,1,60,0,False,False
2023-06-15 14:00:00,2023-06-15 14:00:00,108,212,Klosteret,60.395137943082446,5.314946630388022,298,Østre Murallmenningen øvre,60.39397677863768,5.318713236118583,0.0,26.3,5.0,1,60,0,False,False
2023-06-15 14:00:00,2023-06-15 14:00:00,187,795,Fosswinckels gate,60.38658166593217,5.327978744635743,223,Rådhuset,60.39148438859138,5.328519197920741,0.0,26.3,5.0,1,60,0,False,False
2023-06-15 14:00:00,2023-06-15 14:00:00,417,217,Nykirkekaien,60.39705738914522,5.314548482139799,36,Torgallmenningen,60.39291769029913,5.323669092809325,0.0,26.3,5.0,1,60,0,False,False
2023-06-15 14:00:00,2023-06-15 14:00:00,752,214,Nygårdsporten,60.3839343833222,5.333450454511649,814,Nykirken,60.396949224333255,5.313494727727743,0.0,26.3,5.0,1,60,0,False,False
2023-06-15 15:00:00,2023-06-15 15:00:00,329,794,St. Jakobs Plass,60.38668149584837,5.3309780770646,819,Thormøhlens gate,60.38316244112318,5.324053067317891,0.0,26.8,4.7,1,60,0,False,False
2023-06-15 15:00:00,2023-06-15 15:00:00,360,819,Thormøhlens gate,60.38316244112318,5.324053067317891,87,AdO arena,60.38543124330305,5.337431780062616,0.0,26.8,4.7,1,60,0,False,False
2023-06-15 15:00:00,2023-06-15 17:00:00,3964,3395,Oasen,60.34877037988127,5.288172686196418,3395,Oasen,60.34877037988127,5.288172686196418,0.0,26.8,4.7,1,60,0,False,False
2023-06-15 15:00:00,2023-06-15 15:00:00,373,1891,Rosenbergsgaten,60.38904687509401,5.321882967938819,814,Nykirken,60.396949224333255,5.313494727727743,0.0,26.8,4.7,1,60,0,False,False
2023-06-15 15:00:00,2023-06-15 15:00:00,240,789,Busstasjonen 1 Nord,60.38890977889046,5.333817119783134,3,Grieghallen,60.38819667374428,5.328564137089416,0.0,26.8,4.7,1,60,0,False,False
2023-06-15 16:00:00,2023-06-15 17:00:00,1144,1046,Ole Vigs gate,60.385922875207626,5.321431717819451,117,Verftet,60.395877002094046,5.307755827707297,0.0,26.3,5.0,1,60,0,False,False
2023-06-15 17:00:00,2023-06-15 18:00:00,500,1816,Hansaparken,60.38604412210008,5.349253890141261,789,Busstasjonen 1 Nord,60.38890977889046,5.333817119783134,0.0,26.0,5.3,1,60,0,False,False
2023-06-15 17:00:00,2023-06-15 17:00:00,1646,117,Verftet,60.395877002094046,5.307755827707297,819,Thormøhlens gate,60.38316244112318,5.324053067317891,0.0,26.0,5.3,1,60,0,False,False
2023-06-15 18:00:00,2023-06-15 18:00:00,539,34,Cornerteateret,60.38246949877819,5.32609348920866,2336,Møllestranden,60.380044402639385,5.350823586678217,0.0,25.0,4.2,1,60,0,False,False
2023-06-15 18:00:00,2023-06-15 18:00:00,269,5,Moxy Hotellet,60.37878279018753,5.3333274872102265,819,Thormøhlens gate,60.38316244112318,5.324053067317891,0.0,25.0,4.2,1,60,0,False,False
2023-06-15 19:00:00,2023-06-15 19:00:00,212,789,Busstasjonen 1 Nord,60.38890977889046,5.333817119783134,368,Festplassen,60.391123958982405,5.325713785893413,0.0,22.5,3.7,1,60,0,False,False
2023-06-15 19:00:00,2023-06-15 19:00:00,309,809,Skutevikstorget,60.40222876911276,5.320744723528605,222,Sandviken Brygge,60.41294568274233,5.320870309021842,0.0,22.5,3.7,1,60,0,False,False
2023-06-15 20:00:00,2023-06-15 20:00:00,711,215,Nonneseterplass,60.38967202352878,5.3336050852019525,33,Høgskulen på Vestlandet,60.369179844976586,5.349443793165847,0.0,21.3,4.2,1,60,0,False,False
2023-06-15 20:00:00,2023-06-15 20:00:00,454,5,Moxy Hotellet,60.37878279018753,5.3333274872102265,1892,Neumanns gate II,60.39097915423838,5.320656172070585,0.0,21.3,4.2,1,60,0,False,False
2023-06-16 04:00:00,2023-06-16 04:00:00,309,220,Møllendalsplass,60.379685765470725,5.3519936304809335,5,Moxy Hotellet,60.37878279018753,5.3333274872102265,0.0,13.9,0.9,1,0,0,False,False
2023-06-16 05:00:00,2023-06-16 05:00:00,311,1048,Øvre Korskirkeallmenning,60.395099485721786,5.328645087376344,217,Nykirkekaien,60.39705738914522,5.314548482139799,0.0,14.1,1.5,1,21,0,False,False
2023-06-16 05:00:00,2023-06-16 06:00:00,466,117,Verftet,60.395877002094046,5.307755827707297,793,Zander Kaaes gate,60.390108717939874,5.3353874337574325,0.0,14.1,1.5,1,21,0,False,False
2023-06-16 05:00:00,2023-06-16 05:00:00,463,796,Strømgaten,60.38658238047282,5.326041074182427,788,Danmarksplass,60.376082994809856,5.339851409058042,0.0,14.1,1.5,1,21,0,False,False
2023-06-16 05:00:00,2023-06-16 05:00:00,647,807,Dreggsallmenningen Nord,60.39865649373253,5.3221425864564935,794,St. Jakobs Plass,60.38668149584837,5.3309780770646,0.0,14.1,1.5,1,21,0,False,False
